Date,AAPL,MSFT,GOOGL,^GSPC,BRK-A,AMZN
2018-10-01 00:00:00-04:00,54.27279281616211,109.10892486572266,60.42649841308594,2924.590087890625,321930.0,100.21800231933594
2018-10-02 00:00:00-04:00,54.75518798828125,108.67479705810547,60.38199996948242,2923.429931640625,322900.0,98.56549835205078
2018-10-03 00:00:00-04:00,55.421485900878906,108.69367218017578,60.576499938964844,2925.510009765625,323878.0,97.63800048828125
2018-10-04 00:00:00-04:00,54.44713592529297,106.44750213623047,58.85350036621094,2901.610107421875,327900.0,95.47100067138672
2018-10-05 00:00:00-04:00,53.56351089477539,105.82462310791016,58.39149856567383,2885.570068359375,329500.0,94.48249816894531
2018-10-08 00:00:00-04:00,53.43934631347656,104.6166000366211,57.79600143432617,2884.429931640625,333337.0,93.22100067138672
2018-10-09 00:00:00-04:00,54.179649353027344,105.94729614257812,57.25849914550781,2880.340087890625,335630.0,93.51599884033203
2018-10-10 00:00:00-04:00,51.66971969604492,100.19032287597656,54.608001708984375,2785.679931640625,319100.0,87.76249694824219
2018-10-11 00:00:00-04:00,51.213584899902344,99.95438385009766,54.5369987487793,2728.3701171875,308000.0,85.96800231933594
2018-10-12 00:00:00-04:00,53.042903900146484,103.40858459472656,56.027000427246094,2767.1298828125,310000.0,89.43049621582031
2018-10-15 00:00:00-04:00,51.908546447753906,101.54936218261719,55.12200164794922,2750.7900390625,308000.0,88.04750061035156
2018-10-16 00:00:00-04:00,53.05244445800781,104.7581558227539,56.65399932861328,2809.919921875,314750.0,90.99800109863281
2018-10-17 00:00:00-04:00,52.82319641113281,104.48446655273438,56.37950134277344,2809.2099609375,315200.0,91.58650207519531
2018-10-18 00:00:00-04:00,51.58852005004883,102.39875030517578,54.89550018310547,2768.780029296875,313200.0,88.53600311279297
2018-10-19 00:00:00-04:00,52.37422180175781,102.54975891113281,55.25899887084961,2767.780029296875,314477.0,88.20149993896484
2018-10-22 00:00:00-04:00,52.69424057006836,103.4651870727539,55.56850051879883,2755.8798828125,309080.0,89.46499633789062
2018-10-23 00:00:00-04:00,53.19096374511719,102.02123260498047,55.74549865722656,2740.68994140625,305100.0,88.43499755859375
2018-10-24 00:00:00-04:00,51.36643600463867,96.56624603271484,52.85599899291992,2656.10009765625,299995.0,83.20999908447266
2018-10-25 00:00:00-04:00,52.491241455078125,102.20999908447266,55.179500579833984,2705.570068359375,302231.0,89.1084976196289
2018-10-26 00:00:00-04:00,51.6553955078125,100.94532775878906,54.1875,2658.68994140625,296805.0,82.1405029296875
2018-10-29 00:00:00-04:00,50.68581771850586,98.01021575927734,51.73649978637695,2641.25,300000.0,76.94400024414062
2018-10-30 00:00:00-04:00,50.9389533996582,97.89698791503906,52.47549819946289,2682.6298828125,305579.0,76.52100372314453
2018-10-31 00:00:00-04:00,52.26675796508789,100.80377960205078,54.52899932861328,2711.739990234375,307705.0,79.90049743652344
2018-11-01 00:00:00-04:00,53.06917190551758,99.96381378173828,54.29899978637695,2740.3701171875,308366.0,83.27649688720703
2018-11-02 00:00:00-04:00,49.54905319213867,100.19032287597656,53.574501037597656,2723.06005859375,308411.0,83.27649688720703
2018-11-05 00:00:00-05:00,48.1424446105957,101.46440887451172,52.7864990234375,2738.31005859375,323935.0,81.38999938964844
2018-11-06 00:00:00-05:00,48.66305923461914,101.66259765625,53.47850036621094,2755.449951171875,327050.0,82.1405029296875
2018-11-07 00:00:00-05:00,50.13892364501953,105.66419219970703,55.4119987487793,2813.889892578125,331391.0,87.77449798583984
